1998/4/16,42000,857840,19.46,20.57,1.17,13
1998/4/17,42000,852730,19.14,19.14,-1.43,17
1998/4/20,102000,1965190,18,19.59,0.45,18
1998/4/21,111000,2093340,18.62,19.11,-0.48,16
1998/4/22,34000,663980,19.13,19.52,0.41,8
1998/4/23,16000,302130,18.78,19.05,-0.47,8
1998/4/24,14000,273040,19.1,19.53,0.48,5
1998/4/27,27000,503070,18.18,18.18,-1.35,13
1998/4/28,88000,1616990,18,18,-0.18,15
1998/4/29,64000,1166980,18.19,18.24,0.24,7
1998/4/30,28000,546280,19.51,19.51,1.27,11
1998/5/4,48000,1001760,20.87,20.87,1.36,10
1998/5/5,69000,1540770,22.33,22.33,1.46,16
1998/5/6,682000,15812260,22.55,23.4,1.07,63
1998/5/7,87000,2001710,22.67,22.8,-0.6,22
1998/5/8,240000,5458640,22.2,22.69,-0.11,24
1998/5/11,93000,2157980,22.71,24.26,1.57,22
1998/5/12,86000,1945710,22.57,22.6,-1.66,23
1998/5/13,106000,2397060,22.48,22.65,0.05,22
1998/5/14,144000,3163850,21.83,21.84,-0.81,17
1998/5/15,67000,1503490,21.84,22.69,0.85,17
1998/5/18,34000,771380,22.37,23.02,0.33,17
1998/5/19,148000,3611500,23.75,23.8,0.78,33
1998/5/20,67000,1618250,23.9,24.63,0.83,13
1998/5/21,171000,4162520,24,24.21,-0.42,17
1998/5/22,190000,4620560,24.09,24.35,0.14,18
1998/5/25,53000,1310160,24.5,24.5,0.15,11
1998/5/26,49000,1201790,23.99,23.99,-0.51,12
1998/5/27,300000,7516930,24.3,25.66,1.67,23
1998/6/1,36000,916790,25.34,25.45,-0.21,8
1998/6/2,204000,5299970,25.55,25.55,0.1,24
1998/6/3,205000,5109550,24.79,24.9,-0.65,23
1998/6/4,116000,2842540,24.16,24.16,-0.74,12
1998/6/5,68000,1664290,24.37,24.5,0.34,11
1998/6/6,96000,2354730,24.45,24.79,0.29,12
1998/6/8,124000,2986960,23.2,23.29,-1.5,14
1998/6/9,79000,1797130,22.2,22.2,-1.09,22
1998/6/10,346000,7715910,22.13,22.47,0.27,22
1998/6/11,81000,1825320,22.13,22.76,0.29,11
1998/6/12,96000,2161530,22.38,22.4,-0.36,11
1998/6/15,34000,749700,21.7,21.71,-0.69,12
1998/6/16,109000,2375940,21.58,21.58,-0.13,11
1998/6/17,26000,587180,21.58,22.2,0.62,7
1998/6/18,48000,1053040,21.66,21.66,-0.54,5
1998/6/19,49000,1079890,21.91,22.08,0.42,6
1998/6/22,5000,110000,22,22,-0.08,1
1998/6/23,59000,1291190,21.81,21.97,-0.03,4
1998/6/24,172000,3949570,21.91,23.5,1.53,33
1998/6/25,104000,2458870,23.3,23.45,-0.05,24
1998/6/26,81000,1908590,23.45,23.7,0.25,13
1998/6/29,65000,1556890,23.88,24.14,0.44,8
1998/6/30,88000,2110270,23.4,23.4,-0.74,11
1998/7/1,39000,918130,23.33,23.88,0.48,7
1998/7/2,56000,1351930,24,24.31,0.43,7
1998/7/3,77000,1871940,24.2,24.44,0.13,8
1998/7/6,38000,924960,24.27,24.27,-0.17,9
1998/7/7,47000,1149560,24.38,24.66,0.39,7
1998/7/8,19000,462500,24.02,24.02,-0.64,3
1998/7/9,6000,149160,24.46,24.94,0.92,2
1998/7/10,21000,515550,24.5,24.53,-0.41,5
1998/7/13,68000,1575950,22.82,22.82,-1.71,16
1998/7/14,764000,17541390,22.78,23.09,0.27,33
1998/7/15,23000,537490,23.19,23.76,0.67,6
1998/7/16,94000,2266240,24.07,24.07,0.31,8
1998/7/17,20000,480370,24,24.33,0.26,5
1998/7/20,19000,470740,24.66,24.88,0.55,6
1998/7/21,31000,771550,24.61,24.61,-0.27,5
1998/7/22,26000,653690,24.93,24.93,0.32,11
1998/7/23,29000,718460,24.62,24.8,-0.13,4
1998/7/24,11000,274010,24.86,24.86,0.06,6
1998/7/27,141000,3469230,24.52,24.65,-0.21,9
1998/7/28,16000,404210,25.02,25.05,0.4,6
1998/7/29,68000,1702640,24.75,24.75,-0.3,9
1998/7/30,7000,172430,24.55,24.55,-0.2,5
1998/7/31,87000,2158020,24.7,24.77,0.22,8
1998/8/3,43000,1063820,24.7,24.7,-0.07,4
1998/8/4,27000,680360,25.02,25.02,0.32,7
1998/8/5,78000,1899260,23.84,23.84,-1.18,11
1998/8/6,23000,552330,23.99,23.99,0.15,5
1998/8/10,22000,526590,23.9,23.9,-0.09,6
1998/8/11,14000,331720,23.5,23.86,-0.04,10
1998/8/12,12000,282300,23.35,23.35,-0.51,4
1998/8/13,84000,2015710,23.61,24.2,0.85,10
1998/8/14,7000,169100,24.01,24.2,,4
1998/8/17,200000,4715590,23.44,23.55,-0.65,17
1998/8/18,35000,816490,23.1,23.1,-0.45,8
1998/8/19,93000,2143530,22.98,22.98,-0.12,12
1998/8/20,14000,314110,22.4,22.4,-0.58,4
1998/8/21,93000,2109700,22.15,22.15,-0.25,12
1998/8/24,255000,5810230,22.48,22.9,0.75,18
1998/8/25,69000,1568530,22.7,22.7,-0.2,8
1998/8/26,87000,1945990,22.26,22.3,-0.4,6
1998/8/27,70000,1558440,22.07,22.13,-0.17,6
1998/8/28,30000,673880,22.4,22.4,0.27,5
1998/8/31,87000,1929380,22.08,22.08,-0.32,7
1998/9/1,26000,587160,22.1,23.01,0.93,5
1998/9/2,4000,91380,22.71,22.89,-0.12,4
1998/9/3,6000,139850,23.2,23.3,0.41,3
1998/9/4,1000,23780,23.78,23.78,0.48,1
1998/9/7,30000,729960,24.22,24.35,0.57,11
1998/9/8,34000,833430,24.4,24.77,0.42,9
1998/9/9,34000,847550,24.76,24.76,-0.01,8
1998/9/10,97000,2506130,25.2,25.35,0.59,27
1998/9/11,132000,3361630,25.4,25.46,0.11,18
1998/9/14,68000,1729070,25,25.14,-0.32,8
1998/9/15,40000,996680,24.85,25.2,0.06,9
1998/9/16,14000,358540,25.5,25.63,0.43,4
1998/9/17,163000,4233480,25.88,26.01,0.38,16
1998/9/18,127000,3265130,25.61,26.19,0.18,10
1998/9/21,41000,1059130,25.79,25.94,-0.25,7
1998/9/22,43000,1118610,25.81,25.81,-0.13,9
1998/9/23,34000,871780,25.22,25.27,-0.54,9
1998/9/24,17000,432180,25.39,25.42,0.15,5
1998/9/25,3000,76200,25.31,25.44,0.02,3
1998/9/28,14000,357010,25.5,25.5,0.06,4
1998/9/29,36000,928460,25.56,25.91,0.41,7
1998/9/30,19000,492080,25.82,25.97,0.06,2
1998/10/1,101000,2709130,26.57,26.57,0.6,17
1998/10/2,16000,421590,26.34,26.34,-0.23,4
1998/10/5,61000,1601670,26.16,26.22,-0.12,10
1998/10/6,122000,3244020,26.22,26.92,0.7,11
1998/10/7,96000,2624540,27.01,27.23,0.31,16
1998/10/8,95000,2614160,27.22,27.22,-0.01,13
1998/10/9,78000,2159280,27.51,27.78,0.56,15
1998/10/12,21000,583590,27.74,27.74,-0.04,6
1998/10/13,48000,1321990,26.94,27.87,0.13,9
1998/10/14,21000,573640,27.24,27.25,-0.62,8
1998/10/15,27000,758160,27.96,28.16,0.91,5
1998/10/16,63000,1758070,27.87,28,-0.16,8
1998/10/19,36000,1002670,27.8,27.8,-0.2,6
1998/10/20,35000,977520,27.82,27.82,0.02,6
1998/10/21,10000,279520,27.94,27.94,0.12,3
1998/10/22,8000,216680,27.04,27.04,-0.9,2
1998/10/23,10000,272750,27.24,27.35,0.31,6
1998/10/26,21000,583710,27.79,27.79,0.44,3
1998/10/27,31000,848670,26.97,26.97,-0.82,6
1998/10/28,6000,163550,27.19,27.52,0.55,4
1998/10/29,56000,1452550,25.6,26.17,-1.35,17
1998/10/30,23000,595960,25.84,25.84,-0.33,6
1998/11/2,76000,1934830,25.23,25.54,-0.3,11
1998/11/3,98000,2546070,25.8,26,0.46,8
1998/11/4,51000,1349550,26.45,26.45,0.45,6
1998/11/5,77000,2005640,26.02,26.28,-0.17,9
1998/11/6,8000,213520,26.62,26.7,0.42,3
1998/11/9,36000,980430,26.98,27.3,0.6,15
1998/11/10,125000,3432690,27.28,27.34,0.04,8
1998/11/11,31000,848470,27.22,27.5,0.16,10
1998/11/12,6000,165050,27.5,27.51,0.01,4
1998/11/13,11000,300970,27,27,-0.51,4
1998/11/16,54000,1472400,27,27.33,0.33,10
1998/11/17,57000,1563430,27,27,-0.33,18
1998/11/18,68000,1815430,26.69,26.7,-0.3,11
1998/11/19,20000,532600,26.6,26.6,-0.1,6
1998/11/20,18000,471850,26.18,26.18,-0.42,4
1998/11/23,51000,1329340,26,26.07,-0.11,10
1998/11/24,11000,290770,26.09,26.09,0.02,4
1998/11/25,23000,617630,26.81,26.91,0.82,3
1998/11/26,22000,587990,26.49,26.72,-0.19,4
1998/11/27,30000,767040,25.06,25.06,-1.66,12
1998/11/30,90000,2299610,25.39,25.57,0.51,10
1998/12/1,7000,178430,25.49,25.49,-0.08,4
1998/12/2,1000,26000,26,26,0.51,1
1998/12/3,14000,370980,26.49,26.5,0.5,5
1998/12/4,12000,311880,25.99,25.99,-0.51,5
1998/12/7,25000,654670,26.14,26.27,0.28,5
1998/12/8,30000,791800,26.3,26.4,0.13,6
1998/12/9,9000,232130,25.78,25.78,-0.62,3
1998/12/10,38000,978620,25.24,25.24,-0.54,6
1998/12/11,24000,609270,25.33,25.44,0.2,5
1998/12/14,18000,464010,25.61,26.05,0.61,6
1998/12/15,16000,416780,25.84,25.84,-0.21,6
1998/12/16,9000,231450,25.56,25.56,-0.28,6
1998/12/17,16000,408420,25.49,25.56,,4
1998/12/18,8000,201670,25.2,25.21,-0.35,4
1998/12/21,13000,328890,25.29,25.31,0.1,5
1998/12/22,18000,458630,25.36,25.76,0.45,9
1998/12/23,11000,287510,26.11,26.16,0.4,3
1998/12/24,9000,232470,25.83,25.83,-0.33,2
1998/12/25,88000,2295760,26.05,26.07,0.24,11
1998/12/28,33000,877860,26.07,26.8,0.73,13
1998/12/29,47000,1260610,26.7,26.7,-0.1,13
1998/12/30,65000,1736210,26.61,26.61,-0.09,11
1998/12/31,3000,81010,26.79,27.2,0.59,3
1999/1/4,94000,2568440,26.91,27.2,,25
1999/1/5,16000,442040,27.53,27.53,0.33,6
1999/1/6,36000,967480,26.75,27.45,-0.08,11
1999/1/7,27000,743700,27.5,27.5,0.05,11
1999/1/8,103000,2770790,26.65,26.77,-0.73,12
1999/1/11,17000,468750,27.5,27.6,0.83,8
1999/1/12,18000,496500,27.25,27.25,-0.35,10
1999/1/13,10000,270890,27.08,27.08,-0.17,4
1999/1/14,101000,2704370,26.75,26.99,-0.09,12
1999/1/15,11000,294990,26.78,27.1,0.11,7
1999/1/18,17000,451490,26.55,26.57,-0.53,4
1999/1/19,32000,861630,26.57,26.57,,9
1999/1/20,4000,106390,26.58,26.61,0.04,3
1999/1/21,83000,2177980,26.22,26.25,-0.36,8
1999/1/22,16000,410180,25.57,25.7,-0.55,8
1999/1/25,18000,454070,25.14,25.3,-0.4,6
1999/1/26,26000,641930,24.4,24.45,-0.85,13
1999/1/27,34000,831610,24.4,24.4,-0.05,7
1999/1/28,12000,299080,24.8,24.96,0.56,5
1999/1/29,63000,1538170,24.05,24.3,-0.66,11
1999/2/1,5000,122050,24.05,24.05,-0.25,2
1999/2/2,1000,24110,24.11,24.11,0.06,1
1999/2/3,17000,408550,23.8,24.16,0.05,7
1999/2/4,10000,239220,23.85,23.85,-0.31,2
1999/2/5,5000,113320,22.63,22.63,-1.22,3
1999/2/6,72000,1604460,22.17,22.25,-0.38,11
1999/2/8,17000,382220,22.48,22.48,0.23,3
1999/2/9,1000,23210,23.21,23.21,0.73,1
1999/2/10,6000,141380,23.5,23.52,0.31,3
1999/2/22,29000,698770,23.8,24.48,0.96,6
1999/2/23,30000,727090,24.05,24.19,-0.29,7
1999/2/24,2000,48660,24.25,24.25,0.06,2
1999/2/25,34000,817940,23.66,23.66,-0.59,6
1999/2/26,2000,47570,23.67,23.9,0.24,2
1999/3/1,42000,1021080,23.93,24.44,0.54,11
1999/3/2,3000,73410,24.34,24.34,-0.1,3
