101/06/13,0,870,870,870,,0
101/06/14,100,745,745,745,X,1
101/06/15,0,870,870,870,,0
101/06/18,200,774.9,768,774.9,X,2
101/06/19,200,759,740,759,-15.9,2
101/06/20,100,765,765,765,6,1
101/06/21,600,740,702,740,-25,6
101/06/22,0,870,870,870,,0
101/06/25,0,870,870,870,,0
101/06/26,0,870,870,870,,0
101/06/27,300,729.35,720,720,X,3
101/06/28,0,870,870,870,,0
101/06/29,100,735,735,735,X,1
101/07/02,100,745,745,745,X,1
101/07/03,0,870,870,870,,0
101/07/04,100,725,725,725,X,1
101/07/05,0,870,870,870,,0
101/07/06,0,870,870,870,,0
101/07/09,200,735,720,735,X,2
101/07/10,300,728,705,728,-7,3
101/07/11,0,870,870,870,,0
101/07/12,200,730,705,730,X,2
101/07/13,0,870,870,870,,0
101/07/16,0,870,870,870,,0
101/07/17,200,735,712,735,X,2
101/07/18,0,870,870,870,,0
101/07/19,400,707,695,707,X,4
101/07/20,0,870,870,870,,0
101/07/23,0,870,870,870,,0
101/07/24,0,870,870,870,,0
101/07/25,300,700,670,700,X,2
101/07/26,100,715,715,715,15,1
101/07/27,200,714,690,714,-1,2
101/07/30,0,870,870,870,,0
101/07/31,0,870,870,870,,0
101/08/01,0,870,870,870,,0
101/08/03,0,870,870,870,,0
101/08/06,200,738,718,738,X,2
101/08/07,0,870,870,870,,0
101/08/08,0,870,870,870,,0
101/08/09,300,725,724.5,725,X,2
101/08/10,300,719,717,719,-6,2
101/08/13,0,870,870,870,,0
101/08/14,0,870,870,870,,0
101/08/15,100,725,725,725,X,1
101/08/16,0,870,870,870,,0
101/08/17,0,870,870,870,,0
101/08/20,0,870,870,870,,0
101/08/21,0,870,870,870,,0
101/08/22,0,870,870,870,,0
101/08/23,0,870,870,870,,0
101/08/24,0,870,870,870,,0
101/08/27,200,718,718,718,X,2
101/08/28,0,870,870,870,,0
101/08/29,100,715,715,715,X,1
101/08/30,0,870,870,870,,0
101/08/31,200,715,715,715,X,2
101/09/03,0,870,870,870,,0
101/09/04,0,870,870,870,,0
101/09/05,0,870,870,870,,0
101/09/06,0,870,870,870,,0
101/09/07,200,721,715.1,721,X,2
101/09/10,700,715,706.3,715,-6,2
101/09/11,0,870,870,870,,0
101/09/12,0,870,870,870,,0
101/09/13,0,870,870,870,,0
101/09/14,300,735,700,735,X,3
101/09/17,400,717,705,712,-23,4
101/09/18,200,739,710,710,-2,2
101/09/19,1410,705,705,705,-5,15
101/09/20,0,870,870,870,,0
101/09/21,400,708,706,708,X,4
101/09/24,200,706,704,706,-2,2
101/09/25,0,870,870,870,,0
101/09/26,0,870,870,870,,0
101/09/27,0,870,870,870,,0
101/09/28,0,870,870,870,,0
101/10/01,0,870,870,870,,0
101/10/02,0,870,870,870,,0
101/10/03,0,870,870,870,,0
101/10/04,0,870,870,870,,0
101/10/05,0,870,870,870,,0
101/10/08,100,722,722,722,X,1
101/10/09,0,870,870,870,,0
101/10/11,0,870,870,870,,0
101/10/12,0,870,870,870,,0
101/10/15,0,870,870,870,,0
101/10/16,0,870,870,870,,0
101/10/17,600,714,710,710,X,6
101/10/18,0,870,870,870,,0
101/10/19,0,870,870,870,,0
101/10/22,0,870,870,870,,0
101/10/23,0,870,870,870,,0
101/10/24,0,870,870,870,,0
101/10/25,100,727,727,727,X,1
101/10/26,200,710,710,710,-17,2
101/10/29,0,870,870,870,,0
101/10/30,0,870,870,870,,0
101/10/31,0,870,870,870,,0
101/11/01,200,705,685,705,X,2
101/11/02,0,870,870,870,,0
101/11/05,0,870,870,870,,0
101/11/06,0,870,870,870,,0
101/11/07,0,870,870,870,,0
101/11/08,0,870,870,870,,0
101/11/09,0,870,870,870,,0
101/11/12,0,870,870,870,,0
101/11/13,0,870,870,870,,0
101/11/14,0,870,870,870,,0
101/11/15,0,870,870,870,,0
101/11/16,0,870,870,870,,0
101/11/19,100,700,700,700,X,1
101/11/20,400,705,703,705,5,2
101/11/21,602,705,705,705,,5
101/11/22,100,705,705,705,,1
101/11/23,300,715,703,715,10,3
101/11/26,500,715,700,714.9,-0.1,5
101/11/27,100,710,710,710,-4.9,1
101/11/28,0,870,870,870,,0
101/11/29,100,714.8,714.8,714.8,X,1
101/11/30,200,714.9,714.9,714.9,0.1,2
101/12/03,0,870,870,870,,0
101/12/04,0,870,870,870,,0
101/12/05,100,724,724,724,X,1
101/12/06,100,730,730,730,6,1
101/12/07,100,748,748,748,18,1
101/12/10,0,870,870,870,,0
101/12/11,0,870,870,870,,0
101/12/12,0,870,870,870,,0
101/12/13,0,870,870,870,,0
101/12/14,200,760,748,760,X,2
101/12/17,100,712,712,712,-48,1
101/12/18,100,715,715,715,3,1
101/12/19,600,715,715,715,,4
101/12/20,200,715,691.1,715,,2
101/12/21,100,719,719,719,4,1
101/12/22,100,730,730,730,11,1
101/12/24,0,870,870,870,,0
101/12/25,900,724,710,724,X,8
101/12/26,900,733,710,710,-14,9
101/12/27,200,728,704,728,18,2
101/12/28,0,870,870,870,,0
102/01/02,500,736,728,736,X,5
102/01/03,100,750,750,750,14,1
102/01/04,200,734,720,734,-16,2
102/01/07,200,755,750,755,21,2
102/01/08,800,750,720,730,-25,7
102/01/09,1000,736,720,720,-10,10
102/01/10,200,721,721,721,1,2
102/01/11,400,738,734,738,17,4
102/01/14,400,722,720,722,-16,4
102/01/15,400,740,720,736,14,4
102/01/16,0,870,870,870,,0
102/01/17,300,718,716,716,X,3
102/01/18,100,738,738,738,22,1
102/01/21,0,870,870,870,,0
102/01/22,0,870,870,870,,0
102/01/23,100,753,753,753,X,1
102/01/24,200,754,754,754,1,2
102/01/25,3000,760.5,749.15,754,,26
102/01/28,500,772,735.5,772,18,4
102/01/29,1000,780,751.6,751.6,-20.4,9
102/01/30,2000,787,759.2,759.2,7.6,19
102/01/31,700,780,765,780,20.8,7
102/02/01,5200,780,755,757,-23,42
102/02/04,4700,803,762,803,46,37
102/02/05,200,810,790,810,7,2
102/02/06,0,870,870,870,,0
102/02/18,200,800,790,800,X,2
102/02/19,0,870,870,870,,0
102/02/20,100,790,790,790,X,1
102/02/21,1200,790,757.65,764.8,-25.2,12
102/02/22,0,870,870,870,,0
102/02/23,200,770,764.85,764.85,X,2
102/02/25,1000,773,764,773,8.15,10
102/02/26,0,870,870,870,,0
102/02/27,100,778,778,778,X,1
102/03/01,0,870,870,870,,0
102/03/04,0,870,870,870,,0
102/03/05,0,870,870,870,,0
102/03/06,100,782,782,782,X,1
102/03/07,0,870,870,870,,0
102/03/08,0,870,870,870,,0
102/03/11,0,870,870,870,,0
102/03/12,100,787,787,787,X,1
102/03/13,0,870,870,870,,0
102/03/14,0,870,870,870,,0
102/03/15,0,870,870,870,,0
102/03/18,0,870,870,870,,0
102/03/19,0,870,870,870,,0
102/03/20,0,870,870,870,,0
102/03/21,0,870,870,870,,0
102/03/22,0,870,870,870,,0
102/03/25,0,870,870,870,,0
102/03/26,0,870,870,870,,0
102/03/27,0,870,870,870,,0
102/03/28,100,778,778,778,X,1
102/03/29,0,870,870,870,,0
102/04/01,0,870,870,870,,0
102/04/02,0,870,870,870,,0
102/04/03,0,870,870,870,,0
102/04/08,0,870,870,870,,0
102/04/09,0,870,870,870,,0
102/04/10,0,870,870,870,,0
102/04/11,100,790,790,790,X,1
102/04/12,0,870,870,870,,0
102/04/15,0,870,870,870,,0
102/04/16,0,870,870,870,,0
102/04/17,0,870,870,870,,0
102/04/18,100,770,770,770,X,1
102/04/19,0,870,870,870,,0
102/04/22,0,870,870,870,,0
102/04/23,0,870,870,870,,0
102/04/24,1500,772,752.55,772,X,9
102/04/25,800,780,772,780,8,8
102/04/26,902,785,780,785,5,10
102/04/29,0,870,870,870,,0
102/04/30,100,788,788,788,X,1
102/05/02,100,764.4,764.4,764.4,-23.6,1
102/05/03,100,777,777,777,12.6,1
102/05/06,0,870,870,870,,0
102/05/07,2300,795,790,794.4,X,17
102/05/08,900,803.05,803.05,803.05,8.65,9
102/05/09,1000,803.05,795.95,795.95,-7.1,10
102/05/10,100,808.05,808.05,808.05,12.1,1
102/05/13,0,870,870,870,,0
102/05/14,200,800,800,800,X,1
102/05/15,0,870,870,870,,0
102/05/16,0,870,870,870,,0
102/05/17,0,870,870,870,,0
102/05/20,700,843.05,843.05,843.05,X,2
102/05/21,0,870,870,870,,0
102/05/22,133,772.2,772.2,772.2,X,2
102/05/23,733,877,875.8,875.8,103.6,8
102/05/24,300,876,875.35,875.35,-0.45,3
102/05/27,0,870,870,870,,0
102/05/28,0,870,870,870,,0
102/05/29,500,876,875,875,X,3
102/05/30,600,880,876,880,5,4
102/05/31,500,802,800,802,-78,5
102/06/03,300,875.5,860,875.5,73.5,3
102/06/04,100,818,818,818,-57.5,1
102/06/05,0,870,870,870,,0
102/06/06,100,818,818,818,X,1
102/06/07,100,840,840,840,22,1
102/06/10,0,870,870,870,,0
102/06/11,0,870,870,870,,0
102/06/13,0,870,870,870,,0
102/06/14,0,870,870,870,,0
102/06/17,0,870,870,870,,0
102/06/18,0,870,870,870,,0
102/06/19,0,870,870,870,,0
102/06/20,0,870,870,870,,0
102/06/21,0,870,870,870,,0
102/06/24,0,870,870,870,,0
102/06/25,0,870,870,870,,0
102/06/26,0,870,870,870,,0
102/06/27,0,870,870,870,,0
102/06/28,0,870,870,870,,0
102/07/01,0,870,870,870,,0
102/07/02,100,780,780,780,X,1
102/07/03,0,870,870,870,,0
102/07/04,0,870,870,870,,0
102/07/05,200,810,810,810,X,2
102/07/08,0,870,870,870,,0
102/07/09,0,870,870,870,,0
102/07/10,0,870,870,870,,0
102/07/11,0,870,870,870,,0
102/07/12,0,870,870,870,,0
102/07/15,0,870,870,870,,0
102/07/16,0,870,870,870,,0
102/07/17,0,870,870,870,,0
102/07/18,0,870,870,870,,0
102/07/19,0,870,870,870,,0
102/07/22,0,870,870,870,,0
102/07/23,0,870,870,870,,0
102/07/24,0,870,870,870,,0
102/07/25,0,870,870,870,,0
102/07/26,100,880,880,880,X,1
102/07/29,0,870,870,870,,0
102/07/30,505,850,850,850,X,5
102/07/31,0,870,870,870,,0
102/08/01,0,870,870,870,,0
102/08/02,0,870,870,870,,0
102/08/05,0,870,870,870,,0
102/08/06,1200,850,850,850,X,4
102/08/07,0,870,870,870,,0
102/08/08,0,870,870,870,,0
102/08/09,0,870,870,870,,0
102/08/12,0,870,870,870,,0
102/08/13,200,880,880,880,X,2
102/08/14,0,870,870,870,,0
102/08/15,0,870,870,870,,0
102/08/16,0,870,870,870,,0
102/08/19,0,870,870,870,,0
102/08/20,0,870,870,870,,0
102/08/22,0,870,870,870,,0
102/08/23,0,870,870,870,,0
102/08/26,100,780,780,780,X,1
102/08/27,0,870,870,870,,0
102/08/28,0,870,870,870,,0
102/08/29,0,870,870,870,,0
102/08/30,0,870,870,870,,0
102/09/02,0,870,870,870,,0
102/09/03,0,870,870,870,,0
102/09/04,100,800,800,800,X,1
102/09/05,100,850,850,850,50,1
102/09/06,0,870,870,870,,0
102/09/09,0,870,870,870,,0
102/09/10,0,870,870,870,,0
102/09/11,0,870,870,870,,0
102/09/12,0,870,870,870,,0
102/09/13,0,870,870,870,,0
102/09/14,0,870,870,870,,0
102/09/16,0,870,870,870,,0
102/09/17,0,870,870,870,,0
102/09/18,100,800.05,800.05,800.05,X,1
102/09/23,0,870,870,870,,0
102/09/24,0,870,870,870,,0
102/09/25,100,801.5,801.5,801.5,X,1
102/09/26,0,870,870,870,,0
102/09/27,0,870,870,870,,0
102/09/30,0,870,870,870,,0
102/10/01,0,870,870,870,,0
102/10/02,0,870,870,870,,0
102/10/03,0,870,870,870,,0
102/10/04,0,870,870,870,,0
102/10/07,0,870,870,870,,0
102/10/08,0,870,870,870,,0
102/10/09,0,870,870,870,,0
102/10/11,400,880,879,879.95,X,3
102/10/14,0,870,870,870,,0
102/10/15,0,870,870,870,,0
102/10/16,0,870,870,870,,0
102/10/17,0,870,870,870,,0
102/10/18,0,870,870,870,,0
102/10/21,0,870,870,870,,0
102/10/22,0,870,870,870,,0
102/10/23,0,870,870,870,,0
102/10/24,0,870,870,870,,0
102/10/25,0,870,870,870,,0
102/10/28,0,870,870,870,,0
102/10/29,0,870,870,870,,0
102/10/30,0,870,870,870,,0
102/10/31,0,870,870,870,,0
102/11/01,0,870,870,870,,0
102/11/04,0,870,870,870,,0
102/11/05,0,870,870,870,,0
102/11/06,0,870,870,870,,0
102/11/07,0,870,870,870,,0
102/11/08,0,870,870,870,,0
102/11/11,0,870,870,870,,0
102/11/12,0,870,870,870,,0
102/11/13,0,870,870,870,,0
102/11/14,0,870,870,870,,0
102/11/15,0,870,870,870,,0
102/11/18,0,870,870,870,,0
102/11/19,0,870,870,870,,0
102/11/20,0,870,870,870,,0
102/11/21,0,870,870,870,,0
102/11/22,0,870,870,870,,0
102/11/25,0,870,870,870,,0
102/11/26,0,870,870,870,,0
102/11/27,0,870,870,870,,0
102/11/28,0,870,870,870,,0
102/11/29,0,870,870,870,,0
102/12/02,0,870,870,870,,0
102/12/03,0,870,870,870,,0
102/12/04,0,870,870,870,,0
102/12/05,0,870,870,870,,0
102/12/06,0,870,870,870,,0
102/12/09,0,870,870,870,,0
102/12/10,0,870,870,870,,0
102/12/11,0,870,870,870,,0
102/12/12,0,870,870,870,,0
102/12/13,0,870,870,870,,0
102/12/16,0,870,870,870,,0
102/12/17,0,870,870,870,,0
102/12/18,0,870,870,870,,0
102/12/19,0,870,870,870,,0
102/12/20,0,870,870,870,,0
102/12/23,0,870,870,870,,0
102/12/24,0,870,870,870,,0
102/12/25,0,870,870,870,,0
102/12/26,0,870,870,870,,0
102/12/27,0,870,870,870,,0
102/12/30,0,870,870,870,,0
102/12/31,0,870,870,870,,0
103/01/02,0,870,870,870,,0
103/01/03,0,870,870,870,,0
103/01/06,0,870,870,870,,0
103/01/07,0,870,870,870,,0
103/01/08,0,870,870,870,,0
103/01/09,0,870,870,870,,0
103/01/10,0,870,870,870,,0
103/01/13,0,870,870,870,,0
103/01/14,0,870,870,870,,0
103/01/15,0,870,870,870,,0
103/01/16,0,870,870,870,,0
103/01/17,0,870,870,870,,0
103/01/20,0,870,870,870,,0
103/01/21,0,870,870,870,,0
103/01/22,0,870,870,870,,0
103/01/23,0,870,870,870,,0
103/01/24,0,870,870,870,,0
103/01/27,0,870,870,870,,0
103/02/05,0,870,870,870,,0
103/02/06,0,870,870,870,,0
103/02/07,0,870,870,870,,0
103/02/10,0,870,870,870,,0
103/02/11,0,870,870,870,,0
103/02/12,0,870,870,870,,0
103/02/13,0,870,870,870,,0
103/02/14,0,870,870,870,,0
103/02/17,0,870,870,870,,0
103/02/18,0,870,870,870,,0
103/02/19,0,870,870,870,,0
103/02/20,0,870,870,870,,0
103/02/21,0,870,870,870,,0
103/02/24,0,870,870,870,,0
103/02/25,0,870,870,870,,0
103/02/26,0,870,870,870,,0
103/02/27,0,870,870,870,,0
103/03/03,0,870,870,870,,0
103/03/04,0,870,870,870,,0
103/03/05,0,870,870,870,,0
103/03/06,0,870,870,870,,0
103/03/07,0,870,870,870,,0
103/03/10,0,870,870,870,,0
103/03/11,0,870,870,870,,0
103/03/12,0,870,870,870,,0
103/03/13,0,870,870,870,,0
103/03/14,0,870,870,870,,0
103/03/17,0,870,870,870,,0
103/03/18,0,870,870,870,,0
103/03/19,0,870,870,870,,0
103/03/20,0,870,870,870,,0
103/03/21,0,870,870,870,,0
103/03/24,0,870,870,870,,0
103/03/25,0,870,870,870,,0
103/03/26,0,870,870,870,,0
103/03/27,0,870,870,870,,0
103/03/28,0,870,870,870,,0
103/03/31,100,890,890,890,X,1
103/04/01,0,870,870,870,,0
103/04/02,0,870,870,870,,0
103/04/03,0,870,870,870,,0
103/04/07,0,870,870,870,,0
103/04/08,0,870,870,870,,0
103/04/09,0,870,870,870,,0
103/04/10,0,870,870,870,,0
103/04/11,0,870,870,870,,0
103/04/14,0,870,870,870,,0
103/04/15,0,870,870,870,,0
103/04/16,0,870,870,870,,0
103/04/17,0,870,870,870,,0
103/04/18,0,870,870,870,,0
103/04/21,0,870,870,870,,0
103/04/22,0,870,870,870,,0
103/04/23,0,870,870,870,,0
103/04/24,0,870,870,870,,0
103/04/25,0,870,870,870,,0
103/04/28,0,870,870,870,,0
103/04/29,0,870,870,870,,0
103/04/30,0,870,870,870,,0
103/05/02,0,870,870,870,,0
103/05/05,0,870,870,870,,0
103/05/06,0,870,870,870,,0
103/05/07,0,870,870,870,,0
103/05/08,0,870,870,870,,0
103/05/09,0,870,870,870,,0
103/05/12,0,870,870,870,,0
103/05/13,0,870,870,870,,0
103/05/14,0,870,870,870,,0
103/05/15,200,888,800,800,X,2
103/05/16,0,870,870,870,,0
103/05/19,15,870,870,870,,1
103/05/20,0,870,870,870,,0
103/05/21,0,870,870,870,,0
103/05/22,0,870,870,870,,0
103/05/23,100,756,756,756,X,1
103/05/26,0,870,870,870,,0
103/05/27,0,870,870,870,,0
103/05/28,1000,777,760,777,X,10
103/05/29,0,870,870,870,,0
103/05/30,0,870,870,870,,0
103/06/03,0,870,870,870,,0
103/06/04,0,870,870,870,,0
103/06/05,0,870,870,870,,0
103/06/06,0,870,870,870,,0
103/06/09,0,870,870,870,,0
103/06/10,100,799,799,799,X,1
103/06/11,100,799,799,799,,1
103/06/12,0,870,870,870,,0
103/06/13,100,790,790,790,X,1
103/06/16,0,870,870,870,,0
103/06/17,128,790,790,790,X,2
103/06/18,0,870,870,870,,0
103/06/19,0,870,870,870,,0
103/06/20,0,870,870,870,,0
103/06/23,0,870,870,870,,0
103/06/24,0,870,870,870,,0
103/06/25,0,870,870,870,,0
103/06/26,0,870,870,870,,0
103/06/27,0,870,870,870,,0
103/06/30,0,870,870,870,,0
103/07/01,0,870,870,870,,0
103/07/02,100,790,790,790,X,1
103/07/03,400,789,789,789,-1,4
103/07/04,400,789,789,789,,4
103/07/07,0,870,870,870,,0
103/07/08,0,870,870,870,,0
103/07/09,0,870,870,870,,0
103/07/10,0,870,870,870,,0
103/07/11,0,870,870,870,,0
103/07/14,0,870,870,870,,0
103/07/15,0,870,870,870,,0
103/07/16,0,870,870,870,,0
103/07/17,0,870,870,870,,0
103/07/18,0,870,870,870,,0
103/07/21,0,870,870,870,,0
103/07/22,100,789,789,789,X,1
103/07/24,0,870,870,870,,0
103/07/25,0,870,870,870,,0
103/07/28,100,789,789,789,X,1
103/07/29,600,789,789,789,,2
103/07/30,0,870,870,870,,0
103/07/31,0,870,870,870,,0
103/08/01,0,870,870,870,,0
103/08/04,0,870,870,870,,0
103/08/05,0,870,870,870,,0
103/08/06,0,870,870,870,,0
103/08/07,0,870,870,870,,0
103/08/08,0,870,870,870,,0
103/08/11,0,870,870,870,,0
103/08/12,0,870,870,870,,0
103/08/13,0,870,870,870,,0
103/08/14,0,870,870,870,,0
103/08/15,0,870,870,870,,0
103/08/18,0,870,870,870,,0
103/08/19,0,870,870,870,,0
103/08/20,0,870,870,870,,0
103/08/21,0,870,870,870,,0
103/08/22,0,870,870,870,,0
103/08/25,0,870,870,870,,0
103/08/26,0,870,870,870,,0
103/08/27,0,870,870,870,,0
103/08/28,0,870,870,870,,0
103/08/29,0,870,870,870,,0
103/09/01,0,870,870,870,,0
103/09/02,0,870,870,870,,0
103/09/03,0,870,870,870,,0
103/09/04,0,870,870,870,,0
103/09/05,0,870,870,870,,0
103/09/09,100,785,785,785,X,1
103/09/10,0,870,870,870,,0
103/09/11,0,870,870,870,,0
103/09/12,0,870,870,870,,0
103/09/15,0,870,870,870,,0
103/09/16,0,870,870,870,,0
103/09/17,100,815,815,815,X,1
103/09/18,0,870,870,870,,0
103/09/19,0,870,870,870,,0
103/09/22,0,870,870,870,,0
103/09/23,0,870,870,870,,0
103/09/24,0,870,870,870,,0
103/09/25,100,815,815,815,X,1
103/09/26,0,870,870,870,,0
103/09/29,0,870,870,870,,0
103/09/30,0,870,870,870,,0
103/10/01,100,810,810,810,X,1
103/10/02,0,870,870,870,,0
103/10/03,0,870,870,870,,0
103/10/06,300,810,800,810,X,3
103/10/07,0,870,870,870,,0
103/10/08,0,870,870,870,,0
103/10/09,0,870,870,870,,0
103/10/13,0,870,870,870,,0
103/10/14,0,870,870,870,,0
103/10/15,0,870,870,870,,0
103/10/16,0,870,870,870,,0
103/10/17,0,870,870,870,,0
103/10/20,0,870,870,870,,0
103/10/21,0,870,870,870,,0
103/10/22,0,870,870,870,,0
103/10/23,0,870,870,870,,0
103/10/24,0,870,870,870,,0
103/10/27,0,870,870,870,,0
103/10/28,0,870,870,870,,0
103/10/29,0,870,870,870,,0
103/10/30,0,870,870,870,,0
103/10/31,0,870,870,870,,0
103/11/03,0,870,870,870,,0
103/11/04,0,870,870,870,,0
103/11/05,0,870,870,870,,0
103/11/06,0,870,870,870,,0
103/11/07,0,870,870,870,,0
103/11/10,0,870,870,870,,0
103/11/11,0,870,870,870,,0
103/11/12,0,870,870,870,,0
103/11/13,0,870,870,870,,0
103/11/14,0,870,870,870,,0
103/11/17,0,870,870,870,,0
103/11/18,0,870,870,870,,0
103/11/19,0,870,870,870,,0
103/11/20,0,870,870,870,,0
103/11/21,0,870,870,870,,0
103/11/24,0,870,870,870,,0
103/11/25,0,870,870,870,,0
103/11/26,0,870,870,870,,0
103/11/27,0,870,870,870,,0
103/11/28,0,870,870,870,,0
103/12/01,0,870,870,870,,0
103/12/02,0,870,870,870,,0
103/12/03,0,870,870,870,,0
103/12/04,0,870,870,870,,0
103/12/05,0,870,870,870,,0
103/12/08,0,870,870,870,,0
103/12/09,0,870,870,870,,0
103/12/10,0,870,870,870,,0
103/12/11,0,870,870,870,,0
103/12/12,0,870,870,870,,0
103/12/15,0,870,870,870,,0
103/12/16,0,870,870,870,,0
103/12/17,0,870,870,870,,0
103/12/18,0,870,870,870,,0
103/12/19,0,870,870,870,,0
103/12/22,0,870,870,870,,0
103/12/23,0,870,870,870,,0
103/12/24,0,870,870,870,,0
103/12/25,0,870,870,870,,0
103/12/26,0,870,870,870,,0
103/12/27,0,870,870,870,,0
103/12/29,0,870,870,870,,0
103/12/30,0,870,870,870,,0
103/12/31,0,870,870,870,,0
104/01/05,0,870,870,870,,0
104/01/06,200,831,830,830,X,2
104/01/07,2800,850,809,809,-21,21
104/01/08,1800,830,810,830,21,12
104/01/09,0,870,870,870,,0
104/01/12,100,889,889,889,X,1
104/01/13,0,870,870,870,,0
104/01/14,100,850,850,850,X,1
104/01/15,100,850,850,850,,1
104/01/16,400,850,850,850,,4
104/01/19,0,870,870,870,,0
104/01/20,0,870,870,870,,0
104/01/21,100,830,830,830,X,1
104/01/22,0,870,870,870,,0
104/01/23,0,870,870,870,,0
104/01/26,0,870,870,870,,0
104/01/27,500,850.05,845.1,845.1,X,3
104/01/28,800,841.05,840.05,841,-4.1,7
104/01/29,300,838.05,835.15,835.15,-5.85,3
104/01/30,700,860,855,860,24.85,7
104/02/02,0,870,870,870,,0
104/02/03,0,870,870,870,,0
104/02/04,100,846.35,846.35,846.35,X,1
104/02/05,1100,860,846.35,846.5,0.15,7
104/02/06,100,846.5,846.5,846.5,,1
104/02/09,500,852,846.5,852,5.5,5
104/02/10,0,870,870,870,,0
104/02/11,0,870,870,870,,0
104/02/12,0,870,870,870,,0
104/02/13,0,870,870,870,,0
104/02/24,0,870,870,870,,0
104/02/25,0,870,870,870,,0
104/02/26,0,870,870,870,,0
104/03/02,0,870,870,870,,0
104/03/03,0,870,870,870,,0
104/03/04,0,870,870,870,,0
104/03/05,0,870,870,870,,0
104/03/06,0,870,870,870,,0
104/03/09,0,870,870,870,,0
104/03/10,0,870,870,870,,0
104/03/11,0,870,870,870,,0
104/03/12,0,870,870,870,,0
104/03/13,0,870,870,870,,0
104/03/16,0,870,870,870,,0
104/03/17,0,870,870,870,,0
104/03/18,0,870,870,870,,0
104/03/19,0,870,870,870,,0
104/03/20,0,870,870,870,,0
104/03/23,0,870,870,870,,0
104/03/24,0,870,870,870,,0
104/03/25,0,870,870,870,,0
104/03/26,0,870,870,870,,0
104/03/27,0,870,870,870,,0
104/03/30,0,870,870,870,,0
104/03/31,100,911,911,911,X,1
104/04/01,1300,911,910.05,910.95,-0.05,10
104/04/02,300,910.95,910,910,-0.95,3
104/04/07,100,909,909,909,-1,1
104/04/08,400,912,909,912,3,4
104/04/09,3800,1049.9,920,1032,120,36
104/04/10,5943,1299,1050,1280,248,58
104/04/13,9410,1997,1450,1800,520,74
104/04/14,7200,2300,1800,1950,150,69
104/04/15,4417,1900,1605,1627,-323,45
104/04/16,6300,1700,1627,1700,73,34
104/04/17,3192,1749,1650,1650,-50,38
104/04/20,4875,1550,1300,1300,-350,53
104/04/21,2365,1499,1300,1480,180,21
104/04/22,2000,1499,1420,1420,-60,19
104/04/23,2200,1450,1416,1420,,23
104/04/24,700,1418,1360,1360,-60,15
104/04/27,1484,1360,1335,1335,-25,23
104/04/28,1830,1352,1334,1334,-1,13
104/04/29,1086,1325,1200,1200,-134,18
104/04/30,2025,1220,1200,1220,20,16
104/05/04,335,1298,1248,1298,78,8
104/05/05,402,1230,1210,1210,-88,5
104/05/06,430,1160,1130,1130,-80,8
104/05/07,3045,1100,1060,1070,-60,14
104/05/08,1620,1098,1070,1070,,18
104/05/11,205,1070,1040,1070,,3
104/05/12,532,1043,1041.3,1042,-28,8
104/05/13,1122,1045,1030,1030,-12,9
104/05/14,819,1031,1020,1030,,10
104/05/15,616,1060,1022,1060,30,8
104/05/18,1544,1049.4,999,999,-61,20
104/05/19,1630,1020,1000,1016.1,17.1,20
104/05/20,630,1016,1000,1001,-15.1,7
104/05/21,8,870,870,870,,2
104/05/22,3575,1030,965,1030,X,34
104/05/25,2410,1040,1030,1040,10,24
104/05/26,1305,1063,1042.5,1060,20,14
104/05/27,1395,1070,1032.1,1032.1,-27.9,18
104/05/28,1306,1041,1040,1040,7.9,11
104/05/29,215,1040,1040,1040,,4
104/06/01,400,1040,1040,1040,,4
104/06/02,100,1040,1040,1040,,1
104/06/03,200,1020,1020,1020,-20,2
104/06/04,350,1020,1015.5,1015.5,-4.5,5
104/06/05,404,1015.5,1005.1,1005.1,-10.4,5
104/06/08,201,1002.05,992,992,-13.1,3
104/06/09,200,1015,1000,1000,8,2
104/06/10,0,870,870,870,,0
104/06/11,100,1003,1003,1003,X,1
104/06/12,0,870,870,870,,0
104/06/15,0,870,870,870,,0
104/06/16,800,1021,970.3,1021,X,8
104/06/17,107,999,999,999,-22,2
104/06/18,0,870,870,870,,0
104/06/22,10,870,870,870,,1
104/06/23,15,870,870,870,,1
104/06/24,0,870,870,870,,0
104/06/25,3,870,870,870,,2
104/06/26,200,1000,1000,1000,X,2
104/06/29,300,1000,960,960,-40,3
104/06/30,100,945,945,945,-15,1
104/07/01,100,1000,1000,1000,55,1
104/07/02,0,870,870,870,,0
104/07/03,0,870,870,870,,0
104/07/06,529,1008,1008,1008,X,5
104/07/07,200,1006.85,912.05,912.05,-95.95,2
104/07/08,200,900,900,900,-12.05,2
104/07/09,110,900,900,900,,2
104/07/13,600,961,887.2,961,61,6
104/07/14,0,870,870,870,,0
104/07/15,100,990,990,990,X,1
104/07/16,400,990,890.05,990,,4
104/07/17,6,870,870,870,,1
104/07/20,0,870,870,870,,0
104/07/21,0,870,870,870,,0
104/07/22,206,900.05,900.05,900.05,X,3
104/07/23,0,870,870,870,,0
104/07/24,0,870,870,870,,0
104/07/27,0,870,870,870,,0
104/07/28,1100,900,888.05,888.2,X,8
104/07/29,400,910,910,910,21.8,4
104/07/30,0,870,870,870,,0
104/07/31,1000,910,910,910,X,2
104/08/03,538,900.05,900,900,-10,5
104/08/04,0,870,870,870,,0
104/08/05,500,900,850.05,900,X,5
104/08/06,0,870,870,870,,0
104/08/07,200,940,920,920,X,2
104/08/10,0,870,870,870,,0
